sourate,versets,ahkam
19,27,1110121012101122221011110101102112
19,28,410122122112101110212210121112
19,29,112101101221011111122110101112
19,30,2114101212211012111112112
19,31,111121211010121211102211211121210112
19,32,1121211211010102122112
19,33,112111110111111011211101101112
19,34,21121011011101011122110120
19,35,22112112111112112102141214102112212112121120
19,36,112211211110101212212120120
19,37,1011101021121011011011121112120111010120
19,38,10101101101010110212211212101012121220
19,39,11210101010101110111010111021012110210120
19,40,14101111010111011021110210120
19,41,1010101211022112221121212
19,42,10211121411111101122101112101112102121102
19,43,411114104121101012101011111041011122112
19,44,41112101110211210212111021112
19,45,411116121121111121211021112111021112
19,46,211211012110211241022111101211110112110102112
19,47,211210110111010111114122212112
19,48,110111101210211221211102121414121114112112
19,49,11201111012101211221211102141021110211121102112
19,50,1110211210112111021101211010112
19,51,10101012124122211012121121212
19,52,121021122112101011111021112
19,53,1110212110114121221112
19,54,10101012110221122212110101121121212
19,55,12110111012112111211211211121012
19,56,101010121102112221121212
19,57,1110211210112
19,58,141112110112111012121211211112111120110211221121111102211104211120110210110412102110102211021121121112
19,59,1111121011010101221211112112111011010112
19,60,12122112111111212114111012101211210121102
19,61,141101011211110211212101011222110121012
19,62,210121221010121221110101102210121112
19,63,1010121122111012121221112
19,64,12111111211011111221011022121012121012111221111112
19,65,111221101011210112101011011011211210101112112
19,66,1121012211122111101101112
19,67,11210110122114110211210111011102
19,68,11111110112101122112110112101011121112
19,69,12112112121121101110111111021112
19,70,121101101111211010212112
19,71,11221012211221121111012012
19,72,12111121121111212122112
19,73,11210211010221211222112111211212141101210110122211011112
19,74,1101010210112210101010111221102
19,75,101221112111010101110211101121211022121120121112211111012110111122211011122
19,76,112121121011012102121212110101211111221101212
19,77,111101121111221212112112221112
19,78,11110101111111211021102
19,79,1211011212111111211012112
19,80,11112212111022102
19,81,11121221212111112211012
19,82,121101211121110112211101012
19,83,110111610101122111021211111012
19,84,1210101101012211111012
19,85,101101101121111021102
19,86,1121010121121121102
19,87,210121121112111111211021102
19,88,1221111021112
19,89,1101010101012
19,90,12112211111011011121101011111012112
19,91,1211011021112
19,92,12121211021121111112
19,93,121112112211010114211021102
19,94,110102101111012
19,95,1111022110101211102
19,96,121212121112212111011111102112
19,97,11221102111211111111101121112111210112
19,98,11010102101122101010111101201110101011110102
20,1,10121102112122
20,2,4121021101010211102
20,3,1210111112102
20,4,1221220111010111221012
20,5,11021110101012
20,6,12211221121010112101121210112
20,7,11210101010111221011111102
20,8,1214121121111010410102
20,9,11012112122
20,10,10122212111011014162101211142212021111010111114112
20,11,116122211222
20,12,161111110101010112110210111112
20,13,11101011101101222
20,14,1241121412114111010211111211102
20,15,1221121110121102211021110212102
20,16,12111211021210111211111211102
20,17,1210111211222
20,18,211112111111110211111212112111221211102
20,19,211012222
20,20,1102211211112102
20,21,2110212110112122111022
20,22,101011112121110101041101014102110102
20,23,111111022110102
20,24,1010121010112212
20,25,21110102102
20,26,11104102
20,27,101010112122
20,28,1012102
20,29,101212120102
20,30,22112
20,31,101014102
20,32,1101014102
20,33,1011111122
20,34,110111122
20,35,12112112122
20,36,21102211011222
20,37,111011411011110102
20,38,101010414121222
20,39,11012112211012110121010110121211101011112111112110101110111112411101112102
20,40,101041011112110111101212101121110211412110111101212101111101102111021110121114112211101121410110111210112112222
20,41,10110111102
20,42,101012111211222121122102
20,43,1014121010112212
20,44,1221210111111121111110102
20,45,2211412212112101111041012102
20,46,21212412211141011112
20,47,1012112414122111110101121410421121110101010211211211111211211111012
20,48,1410211110412012112121111112
20,49,21111112222
20,50,211111410211101010121212
20,51,2112210121022
20,52,21101212112212121111212122
20,53,1121111110101102111111022112112111114142110102141021222212
20,54,121010102110122211122111122
20,55,1021102101221211011021011102110102
20,56,11101102122121121111112
20,57,211101211011210101211011222
20,58,1110112111012012101010121101110112101121011412112212
20,59,2110111010121111210114112
20,60,111210101111110121212
20,61,21114210110210121121112110111211221102111012
20,62,1121410112101101112202
20,63,2410221121211221121012120101121101121101211211110102
20,64,110121011012021211010110101110102
20,65,2222416121011116122111110102
20,66,211010211212110111110111111011210110122102
20,67,110112101221142
20,68,10221101211210102
20,69,11012212111010211412211210121212101121110112
20,70,11011111111224214111221122
20,71,212121012101102111101221121111211111101111111210111011011120122111111210212120111101121141111221102
20,72,221201111224121101121112111210141212101221022110121102
20,73,16214111211011121222141010121101111011211021102
20,74,12212101112101211212112121212212102
20,75,11210121012101112121114111111121012
20,76,14110210212101101021212122121114112112
20,77,1110101041224101011122101011012210101111212111212102
20,78,110111010101112121111121012211110
20,79,11111010110121212
20,80,214104211012102120111101210210211210101111102110110121102
20,81,121211212110210121010211111110101121121010110111211012
20,82,1141121112211211111121212012
20,83,1410111121011222
20,84,211014114112111011101111102
20,85,211141011410111210111111112110
20,86,11112412101210211122121011101101011101010111011211101101011011101211111010111211101101012012
20,87,224101021011111012121412041021222110101111022112111012110
20,88,110111101021111212212224121101121221110
20,89,1121101121011110101021210111101212102
20,90,111021110221121012101122112121211211111021111221124102
20,91,221201111012121121011110222
20,92,212221211111011011012
20,93,1211111111101102
20,94,211011221010110121211041412112121110110114104211101010102
20,95,2112101122110
20,96,2111011210101212111011011201111211110121121111102102
20,97,21101011211101211212121211121110111210112121014121112101110121111111221211211221012102
20,98,12412111211241211211111111010102
20,99,12111111101101241210111110210211114102
20,100,1010111011122101110101211102
20,101,21212114111010101211102
20,102,10112111211101101012110112102
20,103,1121211011011101012102
20,104,1011011121221101211011101211011101012102
20,105,11012111101211101211212102
20,106,11112221012
20,107,2122211214102
20,108,101121112121121111211111010211102112101112102
20,109,101112121112111210111111021111112102
20,110,1011210110210121011012122112102
20,111,11110121101101211102110111102
20,112,112101011212111110121212110212102
20,113,112111210211021011121110221110121111101121101011110102
20,114,11212101110111210101010211210112104110110121111102102
20,115,111011041421112101111111011012102
20,116,11010210141110121211111414102112
20,117,110242111222111111110111210112121101211102
20,118,1211121212212102
20,119,1121210112212102
20,120,1101111011021214211101111121111010111012102
20,121,1112102111011210211211121012111012121110121114211112112
20,122,1201211121211101112
20,123,21012102122101101101011211410112124121111111211211112102
20,124,11010111210211212121212211011210101211102
20,125,21111111014102110121122
20,126,2112111101221211212112110101122
20,127,112111021010111101012122111211121021111111102
20,128,11101011101010102101121012110212121110122211122111122
20,129,11021112111011111211221111212
20,130,1010122122111101101111101121101110112121102411011110110212211111102
20,131,12111210101122110214102120101011012110211011102111011111021102
20,132,101010111121101101102210111101201101111021111102
20,133,122102102212112114111010112111121111022
20,134,11016101021211212210121221121041010111021221111122111210112111102
20,135,101121112111121110121101021121111111012
21,1,1012110211210111141121101102101120120
21,2,2102122101211120110110112111010120
21,3,2112121101112201121112102412111201101110211011121010120
21,4,2112101101011141101011111210120
21,5,1024102110221101211011212101012121214101101120
21,6,4211010112210110101024111010120
21,7,141010210111212144110101014101101121210210120
21,8,1211021011121012112112222120
21,9,1211021101011121021011241110101010120
21,10,1101210411010122211011011210120
21,11,11011021210122102112112102101210102120
21,12,116112101412120210120
21,13,2101210141241010102111211101111010120
21,14,222101414142120
21,15,1221101102101211021012102120
21,16,1211011411010112101122120
21,17,10110412111101111021111612142120
21,18,10101110111102111101121121121211110101141120
21,19,1121211221101011101212210101211012112121010120
21,20,111211011221210120
21,21,1111421112101011012120
21,22,1021214211101121111121102121110101141120
21,23,2101114101111010120
21,24,111121221421121022102110221011211110112102101011102101210111120120
21,25,141010212101111210122411011224121141110120
21,26,1221111021112102121012120120
21,27,2101212101011121101210120
21,28,1011210110210121011012101211211101211201011210120
21,29,1121101010161212221212111021112112111012120
21,30,111011121114121221101012121021110212111021104111101011011210120
21,31,111021010112111212111011102221221111111010120
21,32,11101141101202211010221210120
21,33,11112111101122111011011112211210120
21,34,121102111122101101011112111102120
21,35,11102411101011102121111010110121110210120
21,36,1121211211141211121112111012112101121111011211011021102120
21,37,111012211011211210222121010120
21,38,11221122101011212102120
21,39,1010111211122121121121211141121212110121012120
21,40,10102121012110111012101221112121012120
21,41,11110101111112210111211121112101422121010120
21,42,10121011121101122111102110101210111120120
21,43,101102112101112221221012211011211101212410120
21,44,101102414112411012211101101111121101141010101121121010214111102120
21,45,10124121112101011210111214112212120
21,46,11121010101120121111112122101414142120
21,47,11110122101011101012111210111021021122110211112010110110212112122120
21,48,111021022212210102111421101101120
21,49,112110101111210101112121110120
21,50,122101221101210211112101212120
21,51,1110210410221101212101114122120
21,52,102111211101222111221141210122120
21,53,2211042412122120
21,54,21110121012101241102121220
21,55,2411012101110121112120
21,56,211111011122110101121111211112211212120
21,57,1121112121021121011211210120
21,58,11111012101212111011110110110120
21,59,2212111221211141221112120
21,60,221102121011101211410220
21,61,2210212141011411111010120
21,62,241121110122121112410220
21,63,211011121211022101210122212120
21,64,111414121110124121012112120
21,65,12112121211011011012414112120
21,66,211110121122121221211101021211110
21,67,111101121012112212111210120
21,68,22112112142111101212102120
21,69,10222122102112101410220
21,70,1122121021110211010120
21,71,111021121011010112210222102120
21,72,1110214102111021211211211022120
21,73,11102101122102111012110104110101010102111211211241121122122120
21,74,1210210211021102111021110101112211011014111210221011022120
21,75,1101021210114122112120
21,76,121010221210110110212111021110121101010120
21,77,111021110101121112122141210221011021101021010120
21,78,12211110211010121101011011102111101011141101102120
21,79,11102211021111021021021102111021122101211110111011142120
21,80,1110211011121110110111221011011012102120
21,81,1111021212112102110141101011221022211411110102120
21,82,111122112122112110121112212111141102120
21,83,1121102211414111111112110112120
21,84,10110212111022121212121021101211011211010112012121102102120
21,85,1102211102111010111212120
21,86,11010210210114121212120
21,87,11411111121211211201111011221112114121141211021114121112120
21,88,10110212111021110121121111010120
21,89,1111410221121121102102112110102120
21,90,101102121110212102110102121014121022121211010211102121121112122122120
21,91,114101101012111022212121110221014211102120
21,92,12214121101222112111111010120
21,93,11114101121011011011022120
21,94,1121010112121111101212102111012114122120
21,95,1121012101101010241210210120
21,96,11212111010211102111221111212120
21,97,1011101010111121121110102112111221012101421011202210142120
21,98,1210121012112212111111211210122120
21,99,10214141211141122112222120
21,100,1102212211022210120
21,101,12121111011220104141110210120
21,102,21012112121102101101211102120
21,103,2101111011101011111121101411122101111212102120
21,104,1011011411111111011112110411110122121010110414142120
21,105,11101102112112101101120101111212112120
21,106,122221121110102120
21,107,14101021121011102120
21,108,10122241111241211012221211012120120
21,109,112111011021211012142110104112101212142120
21,110,1221011010111010111011210120
21,111,11010211121011110112101220
21,112,21110121011111110210101211221120
22,1,10121102112141114112111012101112111010120
22,2,10111012101111101110161011011111121101010121114112212121122121212121120
22,3,11141121211121110110211111111021220
22,4,1111101122121121112211121102112121120
22,5,41114112121021012101011141102122122121201212101112121201121112110111111111111101111101021214114111211210111010212110141111011212211121121221111410110111110210111210110210211101012112114121021101041011011101121101211102120
22,6,21111221110111122101010211221211102120
22,7,11221121112101221122110111210120
22,8,111411212111211101102121212121220
22,9,21110121111121212112110210211212101012111210120
22,10,21112111012111221101112110120
22,11,11141121011211210211012121010101121211012101101101211112101211110210211121111010210120
22,12,10212212122111212212112211111210120
22,13,10211211410111201211010102111010120
22,14,122110111212121112212114210212101101021122110112120
22,15,12211121121211121110210211110101011110111411201010101210101011210122120
22,16,1121112102122211221122110212120
22,17,12121212112122121211222101211121101412211011101101010121112211211102120
22,18,1101112211011121211221112101011101101111221101211111116111212141112101111010121112111211212120110122110112140
22,19,22110210112211101121112111011012124211112101121110120
22,20,101112221211010120
22,21,111221110120
22,22,11412412101210210110122221221210120
22,23,1221101112121211122121142102121011010211110122101211121121101211211022120
22,24,11411111110101114121210120
22,25,1212111211121121212110101101211211021141140211211021112110211102211012101101210120
22,26,11011021102211210101121010210211101011141211041211111120
22,27,1112141101110211221121121210211211110120
22,28,11012121111011012012141212022101221111221211010211121021101204110120
22,29,12010211110102212110101112101010120
22,30,2111121110112121111101121211121111011101021122102110101011210111010211011210120
22,31,1141121101101211211210101211112211111411101111011010211212122120
22,32,21111211101411211122121010120
22,33,11022121114111211211141101010120
22,34,11111221102121111012012112211112212110102111211012221211410121111010120
22,35,1121121112111101211012121124121101012112111411021012120
22,36,1010111022112214112111022102101201211102161112111012121121021101202111010111211110221101111010120
22,37,1212121121212141212121211102121012111112110111122112212101111010120
22,38,12211211111212141221211111122120
22,39,111112112121112101121122112101101120
22,40,1121101212121121101110141212211121110210121411011211011111012111112111221121110112101211221112112211212114122111110120
22,41,1121121410101011221211211121111210102111101101211112121110120
22,42,11211121110111010110101221221120
22,43,110110221110120
22,44,11021101111112211010110212112110110110121120
22,45,111122101101010221112112111211101212121101211121101220
22,46,11101221010111211101221012114102221012112112221010102112121010121121120
22,47,11010121110121112101121101211210101211111101111241120
22,48,1111221011010101121112112121101211110120
22,49,1041114112411110121220
22,50,11212121112212111201121102120
22,51,11211104221212121141110210120
22,52,141010212101111221211101412114101102141011121121121210110211210112122121211210120
22,53,1101121011021101111212121121210211112110112212112122120
22,54,11101112122010112101111111101212110111212110112211211212141212120120
22,55,12121121112210112011210111121110110101011101211010120
22,56,10101101111211011101101121212111221212141220
22,57,112111211121221211411110121220
22,58,112121221212112114102211011211211010112112211111012120
22,59,110112120121010121122111210120
22,60,2111102111101221112121111101112112121122111110120
22,61,2111122121110112211211221110111221122120
22,62,21111221110111122102112212110211112211101110120
22,63,1101112211211111414211011010110111012211210120
22,64,1221122112101011122111101110120
22,65,110111221111114101011010110210101110121101114112111110101121101412211411121120
22,66,11114102101212110121021012012211120
22,67,1111221102121101021211212112110101101121111211121120120
22,68,11221211112110111210120
22,69,1211011101101010121122121021101120
22,70,11010101221101121141101011221121210122111121120
22,71,1101211221212101110121022121011121210212121211220
22,72,11210211010221211221011212112111201211122110211121102111010221210111111121112221114111112112111211010120
22,73,411141111112101121412121102112212112101212211101121211210101112110121012121101111211101020
22,74,211221111014122111110120
22,75,121101211014111112111411221122120
22,76,101121011021012101101112110110120
22,77,4111121212012101210121110101201011111010120
22,78,1212121111212110121012111110101211011121112101022111141101012112101122211211211210110101122114111411122121122121101121211110210110101021101220
23,1,101211021121101011010120
23,2,1121102121102120
23,3,1121101110110120
23,4,11211011212120
23,5,1121101121102120
23,6,12141021101021110102110112101011220
23,7,11101214121111411110220
23,8,1121101122110110110220
23,9,1121101211211012120
23,10,14111102120
23,11,1121112101010110222120
23,12,11101101012211212112220
23,13,121102110122121220
23,14,121101201111121110101111101211101010111221110101211021212102110102111121121101102120
23,15,12121210121111120
23,16,1212101010121110120
23,17,1110110210110101141112141101012120
23,18,1121021114142111211014110101114121221212120
23,19,112102112121412222110211102212111212110210120
23,20,11112101112211041121111011101102120
23,21,112110101021110112021242121211102212111212110210120
23,22,11102111010110120
23,23,11101010221012101212121010122121120121010141121120
23,24,1210111121112121012224121112011012112111111101011041211121114111411021224241101120
23,25,1011121121212211112121220
23,26,21112102121120
23,27,11010411011101101011101121101211241101212114110102212121010101011101112121111101010110101212102112111412120120
23,28,11101101121112111101011110101121121221101012120
23,29,111112102121122121121101012120
23,30,122211122211214110120
23,31,1212102121011010102120
23,32,1101022101212010110122121120121010141121120
23,33,121011112101112111211121141021111101021010121102224121112011010111410121101110111410120
23,34,1110110121112011012101112120
23,35,111110121012110112101221121012120120
23,36,10211021122120
23,37,1011121211102121110212101110220
23,38,1011121110101211211121210112110120
23,39,21112102121120
23,40,21141211101122120
23,41,11110111011101111102101421101101012120
23,42,1212102121011012102120
23,43,210111012101112121010120
23,44,121010211121021124112112121121110102101121021110210122111011101210120
23,45,12101022211212211221211021220
23,46,1210101111121010121221010220
23,47,124110111111011012110112122120
23,48,11121212211010120
23,49,111021022101211111010120
23,50,1110101101111242121210214121012211221120
23,51,41111111211112110122110141210121120
23,52,11221412110122211211111101120
23,53,1111410112101101121110212110101120
23,54,1101021011101220
23,55,11012112211112121421120
23,56,12111101010211210120
23,57,12121120101111120120
23,58,1121121221111010120
23,59,11211211110210120
23,60,112110214221121101111012101211102120
23,61,141112121101021110122120
23,62,12111110101210121110212212111011110210120
23,63,101211021011202211101021222121110122120
23,64,11214110210121210121121010120
23,65,21012010112124212120
23,66,1021022210211010112101410211012120
23,67,10101211221210120
23,68,111011120101104114101012411101120
23,69,10101012121101101212120
23,70,101221121221041121011110111010112120
23,71,111111011104110111111221101011122121011021211011011012101120120
23,72,1010111010211211111021111012120
23,73,11211102101212120120
23,74,1121212101211021111112112120
23,75,110110210111022112211112210211010120
23,76,1110110212101211101221111012111120
23,77,11212110211012222122121012102110120
23,78,1111412111111011010211010111121410120
23,79,1111211110101011110110120
23,80,1111210211211110121101122111210120
23,81,102210122101120
23,82,2411210211412211210114110220
23,83,1101102101124122212101102414122101120
23,84,111101011122412121010120
23,85,112211211011211120
23,86,10111122110111101010120
23,87,11221121101121120
23,88,1012111211211110211112112121110112121010120
23,89,112211211011410120
23,90,1011021210111121012120
23,91,111121121121221112101210111111111221211111121011012102102121141120
23,92,21101011121111221410120
23,93,11114111422120
23,94,111210102101012120
23,95,114141211121111012120
23,96,101011211101111111011011121120
23,97,1111121111011211220
23,98,112111111210120
23,99,112124111111010121110120
23,100,1141011212221101141221111011411211214112101101210110120
23,101,112111121141221101101011212114120
23,102,1121110122121141111010120
23,103,1101101221211411121114121110211212120
23,104,10111211141110222120
23,105,11011022210211010112121211120
23,106,221121110110210112114102620
23,107,114101021021101021142120
23,108,21012221211120
23,109,122211212012212211142141010121010211211012120
23,110,11101210101101121210101021121201010120
23,111,1411011101011211412101104120
23,112,21101101010101111120
23,113,22110210101010110210110620
23,114,2111101012121101210121010120
23,115,1111010122110210112112101102210120
23,116,1121210111011412112111101010120
23,117,11210111211210211210211212112212121211141222101102120
23,118,1111010101011211012120
24,1,10121102112121101210221110221121022422211211111011120
24,2,1211112210121121120121111012121010121121012221211212101012112110101021110101012112411121010120
24,3,12221211122111010101121211121211412210101012111121111010120
24,4,11211021010121121010211011111411012101221101212101211012110112114111102120
24,5,1112122121012111101211221121120
24,6,11211021102110110111101141141211101121111110101112221211221112120
24,7,10211112101121110112211102120
24,8,1101110101211210111011122212112211102120
24,9,102111121112111041221112120
24,10,11021012111010110112112211210120
24,11,12121421010110112210210121111210111011101110112012011111010111211210121010121210120
24,12,10410110121120101211010121112111010212224101220
24,13,1024211011101111141110101021114111411121211102120
24,14,110210121110101101121102102111111102411010211210120
24,15,101110121101111011221110211410111212102110121211211112121120
24,16,110410110121101412114121111122102112210210120
24,17,1111121121221101411101212120120
24,18,111112111102211211210120
24,19,1212111211212102111112121211012101221102102111121101111210210120
24,20,1102101211101011011211221121120
24,21,411112121221112112110211121110112110211122101110104110121111021012111010110112212121201110112121221112121411211210120
24,22,121011120101121011111210411010210122110121212121211010210101412112112101121110121121120
24,23,12121102101012102121010121112110210211111101210120
24,24,10110111101010111101102101101112122210120
24,25,10112112112121110111101211221110110120
24,26,1012211012211012211012211112111121111211112114111112114122111201121102120
24,27,411112121221012121010112110121010121111214101221101011101111011120
24,28,1110112241121210122121011110112211110121012111021101211210121120
24,29,101110101210121012121010110212221211101211011210211210120
24,30,1101012111210102110110121211021110211012211221210120
24,31,11101012110101101021121101011211212102121112122111102101010111111212121121210212111212112111210241121024112111210104112101041121112101021121014102112101411211210141121021110102112112121101110101111121111011211010121210212411210101110111211011210211221112124112112101110101211111010120
24,32,112120122121012121101211011411012122114110111211210121212110120
24,33,101010111212112112101210111121121012112110121012114111010211012121010110102101021221241211422101210121121101101411011011111110121110121102112101121122112101102112121120
24,34,11101210411010221211221111211211101210110110111101120
24,35,1212112211010111121211022221021010102121211011211112210121222111211112211210211210112121011212110121411101010101214101222101211212121411101121010211411211111010120
24,36,21210111211210111101121012111112221011110220
24,37,1212102101212121010121012111211211241121122110211111210121101020
24,38,11011112110112112112112210121211011121411101120
24,39,112111410211011221212101111021410112124121011011021111211212112112121211210120
24,40,10111222101122102110122101210122101212211221012101101014101111210110122111010112112221212140
24,41,1101112211111121211221101011101622121011112121102121211221210120
24,42,1121101122110101111210120
24,43,11011122110212212111110121210112122111010110111012121111111141121222212112112112121411101121221411211210121011101020
24,44,11112110112211222111101111101020
24,45,121111116112621101221021210121101221021210101110122102141012101121214112211211102120
24,46,1101210422121122121102121411212120120
24,47,112212141211112111102121112121201221012111414111010120
24,48,1121411211121211011101101212120120120
24,49,11211111011104110110120
24,50,12121121101102410122112121211101011212101411112120
24,51,1222110101012112141121112121101110110121221102111021141111010120
24,52,112111211121211012111101114111104120
24,53,1101212110110211011011011011011212101221120211012211221210120
24,54,101222111221211121110112211012121111014120101121221101212111211101210120
24,55,111211212121210111221211101011210101011101011121121011011111121102111110121101111112122101101101021012122101212102112111101211114111102120
24,56,112212112212111221211111010120
24,57,210112121112101211010111021141111010120
24,58,411112121211010121112111101021101121101012011112101211212210112101011211121121121121111210112101411211021110101110101211010122101121221110121011012102121111112111102211211210120
24,59,11211101021121101111010101211010111211210110121111112111022121211210120
24,60,101211112412221021122110111012121012110112112101111122121211210101011011121211210120
24,61,10111010211212110101111212110121112121412111012101212121101012124110101211221101012110211010121112110101211021101012114110101211021101012122110102110122114101211010111010121012101212101010221121101212211121412111011112012121121121112121111112111102211111010120
24,62,1210101211212121211121211222112141022111010121210101211212110101211141112110121121112121110101211101101101011121011010101010111211221121120
24,63,21012141121101101141101121021010112112111112112101221010111211212110101412121101011010121101210120
24,64,14121212112211010110101141210110111011012111011111112121121211111010120
25,1,101211021121121112111010211210121121102121122
25,2,112121011221101011101110112110111212210101111111102111121022
25,3,11121221421112101211021101012112101211121110121210212101211021212212122
25,4,1211211141024141010101211121211011010212111042102122
25,5,12412210112101112111102110110121122
25,6,101211112101111112211010112221121122
25,7,122212112110111211102101021104121111011121121112122
25,8,10104110112101012112122101110212121211211121121112022
25,9,1210101112110102111212101221122
25,10,1211141241111111012221114210212101101021110111122
25,11,1011212111101021121111211122
25,12,12110122221221121211121122
25,13,114102102122111211211101211122
25,14,21020101122212102122122
25,15,101211101010121010112111011212101101421122
25,16,1102221421212121121111012022
25,17,110110111012101211221211121112101010101224141101012120
25,18,221021122112121412111122111010141121210110124110121210112210222
25,19,11011212121221121012211021210211210122101101122122
25,20,1410102101111010121141210110121121110211010211110210110110210110110121121111122
25,21,1211212102114121041211110101411110121121110101241211101110112122
25,22,10111010141112102101111010121112211012022
25,23,11104122112101121110211412222
25,24,102101211011101012011211011122
25,25,110111111411012111110141111222
25,26,1010110111010111102112110101102121122
25,27,110111121112110112121011110111121122
25,28,2101210121011101210122
25,29,110111211101101104121211021101221122
25,30,1211212111210111221010211022
25,31,11211110211111101112101012111211112121122
25,32,121121112102111110101021101221121211111111212111110211022
25,33,1210211111101210211011110111022
25,34,11211012112121101211211411112221111122
25,35,1110210221012111102114121221122
25,36,11010141101011211121221211202101022
25,37,1101211411211110102101110210141212110102121211210122
25,38,122112111021111122101211122
25,39,1121102110102111211021022
25,40,111011011010111410110111101111012211012102221021122
25,41,1121101121112111211101211211121122
25,42,12211111210211121041211021102110110121211101012110111122
25,43,11101111111212121111211211101122
25,44,101011121011101012110101211010121010211010111122
25,45,1101112111101111111041111122121211011011101122
25,46,12110211102102122
25,47,1111211111110112212011221111221122
25,48,111141011121102101110101121121021114142122
25,49,11011121011202110112141104102211211122
25,50,111011021101101111211410114112122
25,51,110102111022111011222
25,52,121110212112101212122122
25,53,11112111010101221021221221010122111110112101211012022
25,54,1111211111041112111121121102121111122
25,55,110121122121221211101211110121021112112122
25,56,141010211211121122
25,57,104101110110110101012124112111112112122
25,58,11110110111221211110110121121211211212122
25,59,11211112211010112101122111122120121101011021101012122
25,60,11221111012110212211102111011121011212110122
25,61,12111211111411221111221221111222
25,62,111121111011221101111012112111110121122
25,63,112110211211021110101102112211110212122122
25,64,11211221111101121122
25,65,1121122111101014121112112121221122
25,66,122410101121122
25,67,11211412121010121101012121101211122
25,68,11212102111211210211121012120112111211210111210211121010211101122
25,69,1210110121101012111101022122
25,70,1212211211111111221211411111121112110112212121121122
25,71,11221111121211221211121122
25,72,11212101212111212110112122
25,73,112112112122111101011211021211022
25,74,1121122111210121010212111212111101210102101121122
25,75,14111010101011121121111012211121122
25,76,2121221110101121122
25,77,10210111101210214110110110101101121122
26,1,101211021121266
26,2,10122101210120
26,3,111121120111212210120
26,4,121011101101211412121110102110122120
26,5,1210212210121102110110122210110120
26,6,11011211102101241222121010120
26,7,11101101101011012102221211102120
26,8,122211121212211011120120
26,9,1121111110121120
26,10,1102211124110101012120
26,11,10110101121120
26,12,2111161211211120
26,13,112110212121111221101012220
26,14,111011112211211210120
26,15,211210121221414111201120
26,16,101210101124141211102120
26,17,1010101121410420
26,18,211101111221221110122101111120
26,19,111011011112110111211102120
26,20,21110141211111620
26,21,111011210141011011112121021111211010120
26,22,110110121122111101111410420
26,23,2110101121102120
26,24,21111221101011210114121214120
26,25,21110101412101120
26,26,2111101112411101120
26,27,2112121111410111101011020
26,28,211101011101011121011412121010120
26,29,2111111011210102110112111010220
26,30,21111010111101220
26,31,211011412121112120
26,32,1102121112111021220
26,33,111111211211104114120
26,34,21101111014122212110120
26,35,121121011120101121101212210120
26,36,241010112110101014112120
26,37,10211111210120
26,38,1111111112211012020
26,39,12114110121201120
26,40,11121111111112221102120
26,41,114411111221101011121211010121410102120
26,42,211101121011111011120
26,43,21114410241212020
26,44,110101211011111012211111010114110102120
26,45,110222121112111011210120
26,46,1101111112120
26,47,2421411102120
26,48,11221220
26,49,21212101210110211110122112111121111110111101101211111121011101101112012211111121010120
26,50,2221011612112121120
26,51,1410111210111211212241216111010120
26,52,110104122410101112412121120
26,53,11011101011014112120
26,54,1241411101121220
26,55,112101214120
26,56,114112102120
26,57,1101021221421120
26,58,11221122120
26,59,121111010221410420
26,60,11012120120
26,61,114141010212110212414110120
26,62,2114121111211020
26,63,1101041224110111210101121111211110211010120
26,64,1101021202120
26,65,112102221121410120
26,66,121010102120
26,67,122211121212211011120120
26,68,1121111110121120
26,69,1011101011110220
26,70,1021112111012210120
26,71,22101110221111122120
26,72,21101012110101020
26,73,101212110101120
26,74,221011042412121110120
26,75,211111014121010120
26,76,1210124111010120
26,77,112101114121102120
26,78,11211121111020
26,79,112111011211020
26,80,11211011111020
26,81,1121212121020
26,82,11410111210112141210120
26,83,1110210211010212120
26,84,1012121102102120
26,85,10102121111121220
26,86,10101141222111620
26,87,12101210110120
26,88,101212112212120
26,89,121011211102120
26,90,1101110121101120
26,91,11111012110220
26,92,1211101012121010120
26,93,12212110121211010121120
26,94,11012221010220
26,95,1121102110120
26,96,2211022101120
26,97,121121412121220
26,98,101121211102120
26,99,14111411010120
26,100,1212122120
26,101,121210120
26,102,1101212112112111010120
26,103,122211121212211011120120
26,104,1121111110121120
26,105,11101012101010120
26,106,10211101210210121120
26,107,141101210120
26,108,1122111220
26,109,14101110110110101010101112121102120
26,110,1122111220
26,111,24110111111111010120
26,112,2112102122210120
26,113,10121101212121010120
26,114,14111211010120
26,115,101112121220
26,116,22111012112211121211010220
26,117,2111121021120
26,118,101010211011010211121121111010120
26,119,1121021112121010101020
26,120,12101021010220
26,121,122211121212211011120120
26,122,1121111110121120
26,123,11102101010120
26,124,10211101210210121120
26,125,141101210120
26,126,1122111220
26,127,14101110110110101010101112121102120
26,128,1102111121021210120
26,129,11112112111111010120
26,130,11211012110101220
26,131,1122111220
26,132,11214111121210120
26,133,11112110221120
26,134,11421120
26,135,16121110101211010120
26,136,2214101104111011010112102120
26,137,10241211101120
26,138,12101111120
26,139,1112111010210122211121212211011120120
26,140,1121111110121120
26,141,1110121010120
26,142,102111012102110121120
26,143,141101210120
26,144,1122111220
26,145,14101110110110101010101112121102120
26,146,110121222142120
26,147,21421120
26,148,112211021012120
26,149,1101211101211222120
26,150,1122111220
26,151,12124101010120
26,152,112110121101011210120
26,153,2412412111011120
26,154,41211211120121011211012121112120
26,155,212122111210211101011012020
